	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOL108C	gene-YOL108C	503.231058162784	-2.74171822596293	0.433620608869438	-6.32285036707851	2.56781931854693e-10	1.74468559970959e-09
gene-YOL125W	gene-YOL125W	448.348791718082	2.77222420687599	0.438460636914467	6.32262961251134	2.57149168188736e-10	1.74515386763817e-09
gene-YHR021C	gene-YHR021C	3241.16871566719	2.78229375973864	0.440348362415903	6.31839243019781	2.64298167101777e-10	1.79159244211518e-09
gene-YML091C	gene-YML091C	461.14227549116	-2.92694385464008	0.463519838222096	-6.31460320202657	2.70855525079451e-10	1.83391761772545e-09
gene-YKL157W	gene-YKL157W	1647.27823035261	-2.5903070918806	0.410286457492231	-6.31341114136006	2.72951077000587e-10	1.84596971150686e-09
gene-YDR275W	gene-YDR275W	635.229126697461	-2.67207908196905	0.42333545020423	-6.31196626854651	2.75512287044614e-10	1.86113958338452e-09
gene-YER028C	gene-YER028C	243.157085689395	2.88964906371288	0.457976832655347	6.30959659456727	2.79763714567408e-10	1.88550429748771e-09
gene-YKR009C	gene-YKR009C	2182.62860664	-4.44137539584914	0.703906005261491	-6.30961429885689	2.797317150443e-10	1.88550429748771e-09
gene-YER036C	gene-YER036C	4260.94672110615	2.51629793719959	0.399050314712408	6.30571595717964	2.8686470583658e-10	1.93074204403014e-09
gene-YBR145W	gene-YBR145W	281.627863331635	-3.22030963027249	0.51070876253961	-6.30556956622167	2.87135996291662e-10	1.93074204403014e-09
gene-YER044C	gene-YER044C	405.299033692186	-2.81623983252953	0.44671778164485	-6.30429310908536	2.89512156690032e-10	1.94448463448529e-09
gene-YLR197W	gene-YLR197W	3716.07391185811	3.24191537493155	0.514354569080525	6.30288048325669	2.92164184924841e-10	1.9600464240944e-09
gene-YOR311C	gene-YOR311C	579.411345564984	2.58088032820859	0.409822613622111	6.29755470396851	3.02377664703286e-10	2.02624208306326e-09
gene-YOL120C	gene-YOL120C	7240.36812575055	3.25773799002628	0.517389815130953	6.2964865073769	3.04467768787882e-10	2.037913555388e-09
gene-YKL191W	gene-YKL191W	584.246510686965	2.58886679812432	0.411274328927823	6.29474444678664	3.07906700628861e-10	2.05857622706153e-09
gene-YLR395C	gene-YLR395C	1875.75225094908	-2.50608725809649	0.398217737612296	-6.29325874111717	3.10869515721169e-10	2.07601217690506e-09
gene-YOR347C	gene-YOR347C	118.706910730731	-3.57941564487438	0.568832661554357	-6.29256350205611	3.12265515086656e-10	2.08295697064645e-09
gene-YBR230W-A	gene-YBR230W-A	122.077559873491	-3.86495703469657	0.615180695242102	-6.28263706027956	3.32877570490871e-10	2.21792003117494e-09
gene-YML125C	gene-YML125C	509.237687121634	2.83807564639536	0.451817243198314	6.2814682022874	3.3539040459139e-10	2.23212044011334e-09
gene-YBR204C	gene-YBR204C	302.027845700594	-3.2882243459734	0.523685769392915	-6.2790026732735	3.4075173437614e-10	2.26522459784138e-09
gene-YDL075W	gene-YDL075W	5197.95899043257	2.83659825809574	0.452025446769537	6.27530657481317	3.48946036498305e-10	2.3170650550682e-09
gene-YNL239W	gene-YNL239W	1325.63565853287	-2.51563597499729	0.40099870576179	-6.27342666909176	3.53187309702044e-10	2.3425688908809e-09
gene-YCR005C	gene-YCR005C	4860.05584441115	-3.55027092104887	0.566082439974565	-6.27164997594413	3.57241961759901e-10	2.36677856885098e-09
gene-YLR205C	gene-YLR205C	1035.09559317766	-2.6865039234169	0.428579698368405	-6.2683881986113	3.64804402837665e-10	2.41414678348455e-09
gene-YDR025W	gene-YDR025W	4747.36417603983	2.65156048363821	0.423352747211771	6.26324147203853	3.77056043164771e-10	2.48959125565904e-09
gene-YDR232W	gene-YDR232W	1704.25214826727	2.46792115480542	0.394030276818693	6.2632779763292	3.76967747314883e-10	2.48959125565904e-09
gene-YGL188C-A	gene-YGL188C-A	64.0775278132877	3.69375572605569	0.589785566215778	6.26287915073237	3.77933514128999e-10	2.49257165462756e-09
gene-YLR139C	gene-YLR139C	85.4489201046326	3.52618314910785	0.563383391424811	6.25894054169762	3.87601603892152e-10	2.55345651212735e-09
gene-YNL221C	gene-YNL221C	628.164123678229	2.5375296040663	0.405679743935469	6.25500691616968	3.97498295148817e-10	2.61570869136173e-09
gene-YMR310C	gene-YMR310C	375.105537468879	2.69022808308769	0.43016962120006	6.25387742533437	4.00385301266814e-10	2.63174608136052e-09
gene-YBL076C	gene-YBL076C	1606.7515100064	2.87751749030565	0.460402486653061	6.2500042326531	4.10441561763174e-10	2.69481833480872e-09
gene-YLR344W	gene-YLR344W	3617.64918274091	2.80374502611042	0.448681471212676	6.24885404456882	4.13475069998787e-10	2.71169188283958e-09
gene-YNL232W	gene-YNL232W	566.812862435285	2.67972547894498	0.428970282665182	6.24687906653094	4.1873501040056e-10	2.74311289008205e-09
gene-YHR161C	gene-YHR161C	678.959411522959	-2.80211521932845	0.448610690466954	-6.2462069649115	4.20539864298907e-10	2.75185481672104e-09
gene-YDR339C	gene-YDR339C	947.564548065399	2.56897025988666	0.411391008330205	6.24459506374204	4.24899445582001e-10	2.77727570575945e-09
gene-YDL122W	gene-YDL122W	961.790363147387	2.63340089774606	0.421752570187693	6.24394747985557	4.26663308688991e-10	2.78569236141808e-09
gene-YPR193C	gene-YPR193C	96.232150715303	-4.38266460282627	0.701946855420137	-6.24358463747673	4.2765472636709e-10	2.78905256326363e-09
gene-YJL155C	gene-YJL155C	579.995962824153	-3.17611794833133	0.508742138975972	-6.24308014807742	4.29036912986556e-10	2.79495093649371e-09
gene-YNL207W	gene-YNL207W	535.633575517351	2.87353680463531	0.46080833781449	6.23586113537757	4.49299538893635e-10	2.92369555342354e-09
gene-YKR011C	gene-YKR011C	289.158672040662	-2.94256274208007	0.472403698733724	-6.22891554398832	4.69674881340246e-10	3.0528867287116e-09
gene-YEL065W	gene-YEL065W	765.007789089903	-3.17622463582481	0.510258281968002	-6.22473901565009	4.82358271957715e-10	3.13184893557451e-09
gene-YHR046C	gene-YHR046C	565.232342570349	3.7660643836961	0.605301393665195	6.22180028513067	4.91482407700888e-10	3.18755220072084e-09
gene-YBR163W	gene-YBR163W	169.020251896154	2.91323301576822	0.468476607652968	6.21852397361588	5.01853279989227e-10	3.25120895674084e-09
gene-YBR241C	gene-YBR241C	611.596900088854	-3.3026819947393	0.531379680042302	-6.21529599038559	5.12279914297435e-10	3.31508572858407e-09
gene-YOR107W	gene-YOR107W	835.503202839159	3.92506685651405	0.631883351773664	6.21169531606838	5.24159860931029e-10	3.38821567563152e-09
gene-YLR061W	gene-YLR061W	4499.77593987624	3.72340480266737	0.59975948451683	6.20816327009312	5.36074411579108e-10	3.45759129849811e-09
gene-YMR114C	gene-YMR114C	827.928417867719	-3.36001462487007	0.541213085845569	-6.2083026311541	5.35599340488931e-10	3.45759129849811e-09
gene-YBR147W	gene-YBR147W	128.68844959314	-3.47614139441134	0.559967070116534	-6.20776038435247	5.37450131860362e-10	3.46264677465101e-09
gene-YHR088W	gene-YHR088W	1026.46629663656	2.46713556649491	0.397534479641541	6.20609203186485	5.43183762588758e-10	3.49573708596725e-09
gene-YIL033C	gene-YIL033C	2718.75895713133	-2.83453469956946	0.456925937200453	-6.20348828726252	5.52251522497224e-10	3.55018835891073e-09
gene-YHR018C	gene-YHR018C	736.388035683204	-2.58606423924448	0.417101879004246	-6.20007813299291	5.64351367881131e-10	3.62399067190408e-09
gene-YGR032W	gene-YGR032W	3651.38561418576	-3.05638124499148	0.493002489874116	-6.19952496745382	5.66338330907554e-10	3.63276231996622e-09
gene-YGR209C	gene-YGR209C	1865.56360647301	-2.47324838287526	0.399012426481344	-6.1984244568155	5.70311670391392e-10	3.65424235683422e-09
gene-YDL083C	gene-YDL083C	4323.94150480919	2.95431508221963	0.476952669934617	6.19414727801948	5.86014129718506e-10	3.75074689152436e-09
gene-YEL021W	gene-YEL021W	930.128148192155	2.95394173038854	0.47789650721568	6.18113270506786	6.36432873806495e-10	4.06899706204153e-09
gene-YOL115W	gene-YOL115W	367.850606620615	2.64256853166659	0.427705240948502	6.17848059520217	6.47214417618477e-10	4.13341085487783e-09
gene-YOR385W	gene-YOR385W	236.099118538892	-3.071644633058	0.497173013545549	-6.17822075891211	6.48280256897943e-10	4.1357028384438e-09
gene-YGR205W	gene-YGR205W	119.067791595549	-3.5399901240121	0.573916245761989	-6.16813019347806	6.91022385440595e-10	4.40357402486654e-09
gene-YIL018W	gene-YIL018W	8689.16947044102	3.04525829740845	0.494031473714408	6.16409775375742	7.08861444481817e-10	4.51233890121723e-09
gene-YER021W	gene-YER021W	1777.3784889225	-2.55474065623059	0.414608834391126	-6.16180950408922	7.19183377235085e-10	4.57306821394049e-09
gene-YNL298W	gene-YNL298W	328.536740696461	2.9270311978164	0.475528182963342	6.15532644054041	7.49230069703026e-10	4.75895321146873e-09
gene-YFR032C-A	gene-YFR032C-A	2099.92484413179	2.75260388398253	0.447269811509864	6.15423579492314	7.54403732137454e-10	4.7866180401346e-09
gene-YPL166W	gene-YPL166W	106.428933762259	-3.96195518198617	0.644173724081992	-6.15044518872967	7.72657576996074e-10	4.89712548800329e-09
gene-YFR047C	gene-YFR047C	390.493113125759	-2.68457830195622	0.436562116130745	-6.14936157481934	7.77954479155932e-10	4.92536115050022e-09
gene-YGR192C	gene-YGR192C	48475.0802116584	-2.5290584978988	0.411468978742703	-6.1464135294638	7.92544962517971e-10	5.01231138457312e-09
gene-YLR426W	gene-YLR426W	89.1639534715048	3.24139488976321	0.527519413222441	6.14459830011297	8.01661315954979e-10	5.06449103492076e-09
gene-YDR527W	gene-YDR527W	680.704688858495	2.49023772037182	0.405619262338801	6.13934778642688	8.28609775926999e-10	5.22345602281567e-09
gene-YDL091C	gene-YDL091C	383.839216487706	-2.66972586291509	0.434852426797164	-6.13938361245568	8.28422937618741e-10	5.22345602281567e-09
gene-YNCM0034C	gene-YNCM0034C	457.094148794334	-2.71872838990924	0.442910429404885	-6.13832551552748	8.33958429670809e-10	5.25151433108099e-09
gene-YPR104C	gene-YPR104C	213.318009339463	2.74528819814182	0.44741323838482	6.13591186539856	8.46720922883378e-10	5.32614774071802e-09
gene-YOL061W	gene-YOL061W	831.330199477023	2.54162914728371	0.4143011976153	6.13473763028738	8.52998528742105e-10	5.35987260272966e-09
gene-YPR115W	gene-YPR115W	758.811094785012	-2.76743903880335	0.451341214118372	-6.13158947650977	8.70053780838012e-10	5.46117448272787e-09
gene-YPL050C	gene-YPL050C	625.170187527954	2.50125418942995	0.408349649083686	6.12527571663801	9.05267069073291e-10	5.67003464034127e-09
gene-YBR006W	gene-YBR006W	284.402398822995	-2.81788660450935	0.460039687476237	-6.12531197029583	9.05060960634219e-10	5.67003464034127e-09
gene-YJR074W	gene-YJR074W	433.845753409327	-2.8641864925184	0.467757382448595	-6.1232309739829	9.16966184867055e-10	5.73716810852649e-09
gene-YPR098C	gene-YPR098C	676.298826140116	-2.80555444573974	0.458571519539822	-6.11803028795842	9.47390631770255e-10	5.92119144856409e-09
gene-YDR382W	gene-YDR382W	5283.61625100253	3.09357161996619	0.505756805772559	6.11671772808014	9.55223463201558e-10	5.96377509042595e-09
gene-YMR235C	gene-YMR235C	1017.86470247741	2.68678649173275	0.439307660888417	6.1159563807725	9.59795780939405e-10	5.98593317536836e-09
gene-YGR231C	gene-YGR231C	1158.32865061346	-2.52984499179154	0.413829435306795	-6.11325530750615	9.76190059923387e-10	6.08096870691439e-09
gene-YPL163C	gene-YPL163C	228.838904101988	-3.50299067220344	0.573029731065524	-6.1131045778197	9.77112920427269e-10	6.08096870691439e-09
gene-YIL087C	gene-YIL087C	837.801721095834	-2.83424445580393	0.463729305800117	-6.11185107422472	9.84820674038313e-10	6.12242395656124e-09
gene-YEL054C	gene-YEL054C	4129.79483399408	2.88271815697961	0.471794912050853	6.11010861573026	9.95633562438785e-10	6.18307467119628e-09
gene-YJL110C	gene-YJL110C	549.442370973639	2.50854777709731	0.410757352824471	6.10712811310109	1.01439813621925e-09	6.28625963652819e-09
gene-YMR311C	gene-YMR311C	1621.75264787156	-2.62223189356569	0.429362491531948	-6.10726820642781	1.01350846795838e-09	6.28625963652819e-09
gene-YLR226W	gene-YLR226W	278.400007638481	2.71232395610657	0.444172585135641	6.10646412425091	1.0186251923979e-09	6.30577500055841e-09
gene-YPR113W	gene-YPR113W	661.267320938378	3.09059023777026	0.506155708160109	6.10600688275283	1.0215460439547e-09	6.31717162487841e-09
gene-YPL143W	gene-YPL143W	4193.20051905913	3.07664475493729	0.504036647458489	6.10401003667233	1.03439786272597e-09	6.38989176023964e-09
gene-YBR286W	gene-YBR286W	3236.5778974277	-2.46277915000373	0.403519791862796	-6.10324251664245	1.03937949602683e-09	6.41389245965923e-09
gene-YDL072C	gene-YDL072C	526.014378925864	-2.59010114526324	0.424494815899332	-6.10160842547832	1.05006370642942e-09	6.47299545059231e-09
gene-YIL075C	gene-YIL075C	1866.33345781553	-2.41494140349974	0.395843417529403	-6.1007491764603	1.05572463372471e-09	6.50104116556794e-09
gene-YDR414C	gene-YDR414C	89.9056714692495	3.40702952985441	0.558729953216313	6.09781077646176	1.07530925456713e-09	6.61467837982936e-09
gene-YOR230W	gene-YOR230W	2463.98451829365	-2.87042885742352	0.470975628155399	-6.09464415104813	1.0968115873698e-09	6.73986111986697e-09
gene-YOR355W	gene-YOR355W	828.074022903295	2.52084578349976	0.41376055133409	6.09252326103052	1.11144687956143e-09	6.82262774966879e-09
gene-YPR071W	gene-YPR071W	127.770889974523	3.18682218407458	0.523205439285643	6.09095767128435	1.12237227358084e-09	6.88247148893912e-09
gene-YDR120C	gene-YDR120C	622.701836754433	2.54960481097229	0.418836338680337	6.08735340158293	1.14792401853273e-09	7.03178587268738e-09
gene-YMR038C	gene-YMR038C	738.682370459837	2.5352214281027	0.416560929638358	6.08607588403376	1.15711615277121e-09	7.08067938672757e-09
gene-YGL169W	gene-YGL169W	507.83257299168	2.7757084184468	0.456368871416695	6.08215983230897	1.18574275332932e-09	7.24827074919176e-09
gene-YGL246C	gene-YGL246C	467.693835867305	2.70771705980726	0.445218781040576	6.08176738069926	1.18864937661105e-09	7.25845391771886e-09
gene-YOL039W	gene-YOL039W	3772.80650541574	3.42847805148234	0.563975829980954	6.07912231202909	1.20842158298412e-09	7.37149766471025e-09
gene-YBR181C	gene-YBR181C	3400.72289639407	2.93716429837845	0.483176614754179	6.07886269469552	1.21037944512052e-09	7.37574974370317e-09
gene-YBR059C	gene-YBR059C	673.043148133266	-2.71465164988395	0.446614194639166	-6.07829236613762	1.21469135057846e-09	7.39432299779812e-09
gene-YKL180W	gene-YKL180W	5415.3528546526	2.93112031420908	0.482276058383703	6.07768157522149	1.21932577336352e-09	7.41481889207546e-09
gene-YJL164C	gene-YJL164C	171.783074018889	-3.46915496498567	0.570876665889801	-6.07689046035617	1.22535404681883e-09	7.44373953674991e-09
gene-YOR046C	gene-YOR046C	859.346737224404	2.46338423150085	0.406194073850046	6.06454990382319	1.32323689435551e-09	8.03001642321548e-09
gene-YPR062W	gene-YPR062W	1025.52824103094	2.43616626826962	0.401729423378808	6.06419676154129	1.32614725926783e-09	8.03933830747856e-09
gene-YHR203C	gene-YHR203C	3276.41610098513	2.62096121992835	0.432367202739985	6.06188721836177	1.34533541295729e-09	8.1472175629401e-09
gene-YOL137W	gene-YOL137W	173.981008950426	2.82345806849675	0.465809242934543	6.06140412910079	1.34938310502104e-09	8.16327938404665e-09
gene-YBR192W	gene-YBR192W	209.255675467402	2.73356681326919	0.451047766054309	6.06048188018308	1.3571434018291e-09	8.20174473212832e-09
gene-YDL166C	gene-YDL166C	344.981851888952	2.64517373792974	0.436619184736902	6.05830854529141	1.37560345567107e-09	8.3047267447634e-09
gene-YGL076C	gene-YGL076C	3748.95586549037	2.78440924860368	0.459744679776938	6.05642516614797	1.39179842610773e-09	8.39383586879406e-09
gene-YLR293C	gene-YLR293C	3680.41662821079	2.77066074179501	0.458155550319755	6.04742371856309	1.47180313033708e-09	8.86719702623267e-09
gene-YNL007C	gene-YNL007C	2176.56445223939	-2.87113352267839	0.474884869253025	-6.04595704890445	1.48525663532011e-09	8.9390445644266e-09
gene-YKL006W	gene-YKL006W	2642.87702413866	3.23230792894257	0.534762368766356	6.04438179971263	1.49983961322742e-09	9.01753518744132e-09
gene-YOL144W	gene-YOL144W	414.179183418479	2.51438525475288	0.416075315809394	6.04310123483684	1.51179727753829e-09	9.08009658480391e-09
gene-YBL054W	gene-YBL054W	634.724458124342	2.83609521921662	0.46934151346539	6.04271119824085	1.51545778661633e-09	9.092746719698e-09
gene-YPL230W	gene-YPL230W	531.839616057758	-3.65206867370066	0.604628883195841	-6.04018229231326	1.53940211117485e-09	9.22694912948038e-09
gene-YGR161W-C	gene-YGR161W-C	350.580454485847	-2.99199550793325	0.495431761385572	-6.03916773435265	1.5491114858816e-09	9.27564195742819e-09
gene-YCR054C	gene-YCR054C	119.01107018352	2.97352416082227	0.493203761838007	6.02899732504255	1.64980018407316e-09	9.86843668387322e-09
gene-YOR132W	gene-YOR132W	462.393497289699	-2.6557717354715	0.440704526150241	-6.02619573406903	1.67863874862152e-09	1.00306809800162e-08
gene-YGR089W	gene-YGR089W	442.379301061901	2.58571649272551	0.429106019661393	6.0258219979433	1.68252279692345e-09	1.00436309816349e-08
gene-YHR068W	gene-YHR068W	796.739479710039	2.9998328026072	0.498215983910775	6.02114925952363	1.73182961199943e-09	1.03274242917397e-08
gene-YIL017C	gene-YIL017C	396.94794205206	-2.91140725763058	0.483684855122324	-6.01922352291615	1.75255721696831e-09	1.04403866794955e-08
gene-YLR356W	gene-YLR356W	576.336695461397	-3.11100641488542	0.517084963073492	-6.01643179951312	1.78303567536362e-09	1.06111482206279e-08
gene-YMR128W	gene-YMR128W	654.059236694608	2.46795615781495	0.410221118072022	6.01616067308767	1.78602304816169e-09	1.06181248290101e-08
gene-YNL168C	gene-YNL168C	459.864503556166	-2.55991638073977	0.42573798585416	-6.01289165119669	1.82242849832347e-09	1.08235601169465e-08
gene-YHR132W-A	gene-YHR132W-A	669.905244752636	-2.91522383177612	0.485041072734372	-6.01026180183428	1.85223968780062e-09	1.09894545371538e-08
gene-YCR031C	gene-YCR031C	5934.77082653363	2.50586185892621	0.417194051595686	6.00646593435782	1.89610791658195e-09	1.12383295967623e-08
gene-YGL030W	gene-YGL030W	7019.88342202232	3.23707726008457	0.539045577459757	6.00520140678873	1.91094539597133e-09	1.13148082656197e-08
gene-YBR296C	gene-YBR296C	2688.72178708957	-4.1714487053036	0.694730287212339	-6.00441463699802	1.92023407277424e-09	1.13583107439124e-08
gene-YOL113W	gene-YOL113W	303.846332331826	-3.26174668435414	0.543249937600526	-6.00413632583357	1.92353036106272e-09	1.13663157699161e-08
gene-YLR080W	gene-YLR080W	144.50262414099	-3.64120152617966	0.606590939154286	-6.00272983183074	1.94027324103549e-09	1.14536815944073e-08
gene-YGR088W	gene-YGR088W	2354.62466313584	-3.50123255757953	0.583534526107346	-6.00004352944738	1.97264639949987e-09	1.16330458035023e-08
gene-YKL125W	gene-YKL125W	574.025315904678	2.87507698210744	0.479459881522562	5.99649124547692	2.01626474448592e-09	1.18782968330742e-08
gene-YKL014C	gene-YKL014C	419.176424274275	2.77771380709271	0.46346280267912	5.99339103599188	2.05509883650139e-09	1.20948975790072e-08
gene-YER117W	gene-YER117W	4356.11324175172	2.59356271448884	0.432854291385401	5.99176851449906	2.07571248796267e-09	1.22039377432981e-08
gene-YNR003C	gene-YNR003C	428.919018935304	2.52186444127133	0.421164872750624	5.98783185501928	2.12656738363837e-09	1.24903807171531e-08
gene-YPL202C	gene-YPL202C	308.832539672888	2.5793153417014	0.430944431579512	5.98526202612157	2.16041779848982e-09	1.26764735417908e-08
gene-YIL114C	gene-YIL114C	105.21034565	3.01672033044336	0.50413353014079	5.98397081344873	2.1776235185497e-09	1.27646268371901e-08
gene-YER006W	gene-YER006W	1767.21756211671	2.36061550761788	0.394662799543247	5.98134790091662	2.21298642107335e-09	1.29589294927718e-08
gene-YDR500C	gene-YDR500C	2780.0525024985	2.81381771185014	0.470454504198234	5.98106232747321	2.21687021019701e-09	1.29686907296525e-08
gene-YLR060W	gene-YLR060W	1615.90741999911	3.83462433325118	0.641513699363125	5.97746289293288	2.26639529595955e-09	1.32451673140493e-08
gene-YMR259C	gene-YMR259C	341.200383586389	2.61939529105153	0.438362599443422	5.97540778884265	2.29515333654763e-09	1.33998473241553e-08
gene-YNR007C	gene-YNR007C	432.674106100852	-2.80013078711513	0.468933287566471	-5.97127749588094	2.3540294999934e-09	1.37298829261829e-08
gene-YBR056W-A	gene-YBR056W-A	373.797331472928	-3.03963611826196	0.509133773736558	-5.97021112143851	2.36946772920635e-09	1.38061615695788e-08
gene-YLR281C	gene-YLR281C	107.209915051081	-3.37484129393782	0.565416364015875	-5.96877187983732	2.39046052653443e-09	1.39146209753496e-08
gene-YLR405W	gene-YLR405W	177.751116903294	3.00747081543258	0.504024457796964	5.96691444017995	2.41782108434212e-09	1.40598939795243e-08
gene-YML024W	gene-YML024W	4541.1420137037	2.70002751219415	0.453412381563786	5.95490467834592	2.60223456693526e-09	1.51172514563766e-08
gene-YMR303C	gene-YMR303C	9144.84849773352	-2.67722457553055	0.449663715840015	-5.95383723707668	2.61927303843339e-09	1.52011381694795e-08
gene-YMR260C	gene-YMR260C	1633.35989545493	2.65316604209827	0.445728483899104	5.95242650613023	2.64195785374412e-09	1.53175950886057e-08
gene-YPR132W	gene-YPR132W	5374.66956421363	2.34472102006674	0.394324921100254	5.94616493810346	2.744975625395e-09	1.58991162460998e-08
gene-YNL115C	gene-YNL115C	894.861038883275	-3.64125722008103	0.612822061716175	-5.94178546686764	2.81934240345476e-09	1.63137023345305e-08
gene-YGR183C	gene-YGR183C	1121.32160331613	-2.43964092073795	0.410869098626803	-5.93775713211741	2.88947650846316e-09	1.67030015558394e-08
gene-YBL027W	gene-YBL027W	7094.90258908703	2.48429053229314	0.418504997323818	5.93610721061694	2.91868981405508e-09	1.6855217583635e-08
gene-YOR386W	gene-YOR386W	83.4873599869366	-3.72727513500434	0.62838078818034	-5.93155488696233	3.00079214128743e-09	1.73122623535814e-08
gene-YOL142W	gene-YOL142W	372.989231756231	2.47873531295877	0.419100255128144	5.91442091153315	3.33045215806207e-09	1.91952168715893e-08
gene-YBL014C	gene-YBL014C	296.042465858955	2.52486893897289	0.427176845064602	5.91059409737214	3.40876059549808e-09	1.96272140587242e-08
gene-YDR119W-A	gene-YDR119W-A	1766.16777080261	-3.56996426179349	0.604457994688943	-5.90605847413866	3.50389648650053e-09	2.01551567807553e-08
gene-YDR312W	gene-YDR312W	391.821622095616	2.65469350082682	0.449742999212395	5.90268999289774	3.57621896024118e-09	2.05307957972629e-08
gene-YDR435C	gene-YDR435C	298.859030760683	-2.85597983210614	0.483840619252232	-5.90272854007175	3.57538317730438e-09	2.05307957972629e-08
gene-YDL061C	gene-YDL061C	2502.91680190857	2.50551758156168	0.424504045682925	5.90222309314133	3.586357434019e-09	2.0568814695109e-08
gene-YOR120W	gene-YOR120W	714.499765901673	-2.63132919155601	0.44614024708018	-5.89798658331561	3.67963885856939e-09	2.10831413541929e-08
gene-YDR256C	gene-YDR256C	5147.09464057849	-4.4495595685229	0.754909121993283	-5.89416585240639	3.76578794679557e-09	2.15556355075872e-08
gene-YER020W	gene-YER020W	1786.71146825929	-2.58347989221139	0.438377893958107	-5.89327137115695	3.78623839364809e-09	2.16515098757002e-08
gene-YER132C	gene-YER132C	240.291245547611	2.5982675020953	0.440915224577083	5.89289586130191	3.79485582338227e-09	2.16795962566273e-08
gene-YJR019C	gene-YJR019C	832.550305231561	-2.71471318752235	0.461361023366506	-5.88414072717578	4.00127283855871e-09	2.28365327859205e-08
gene-YHR036W	gene-YHR036W	109.976339572852	2.9410983565942	0.499917683597685	5.88316527518775	4.02493637129489e-09	2.29491986082603e-08
gene-YOR206W	gene-YOR206W	1510.20417722076	2.55669770173772	0.434699647528392	5.88152697218539	4.0649868743535e-09	2.31549885247984e-08
gene-YOR019W	gene-YOR019W	512.461426498358	-4.08549973571848	0.694671836861722	-5.88119385143826	4.07317777812238e-09	2.31790758774474e-08
gene-YOR020C	gene-YOR020C	3037.83791898685	-2.59174570467582	0.440794288668934	-5.87971707279175	4.10968326008583e-09	2.33640885048612e-08
gene-YHR037W	gene-YHR037W	725.987856166949	-2.70304592809998	0.459894584486897	-5.87753372028888	4.16423908099113e-09	2.3651260799804e-08
gene-YGR111W	gene-YGR111W	729.522692240037	-2.51265139510006	0.427623237197112	-5.87585326646283	4.20670828128122e-09	2.38692952914599e-08
gene-YMR084W	gene-YMR084W	314.709946317017	-4.22486435911528	0.71920589390063	-5.87434612945346	4.24515568833396e-09	2.40641092798001e-08
gene-YKL044W	gene-YKL044W	101.765169395778	3.02281415018411	0.514712186862022	5.87282412839864	4.2843292682076e-09	2.42626584888814e-08
gene-YML111W	gene-YML111W	187.055152781944	2.73214492997766	0.465240848843508	5.87253878667191	4.29171251193293e-09	2.42809653721544e-08
gene-YMR152W	gene-YMR152W	1015.23358961831	-2.71059475873961	0.461701362210399	-5.87088317383907	4.33479663788672e-09	2.45010244750119e-08
gene-YPR163C	gene-YPR163C	2256.15943383353	2.41717374131138	0.41199771912894	5.86695903662247	4.43860276349703e-09	2.5063538770712e-08
gene-YNL195C	gene-YNL195C	1368.60536081229	-4.3635695599593	0.744237929456132	-5.86313783167175	4.54200887250039e-09	2.56227115758219e-08
gene-YOR210W	gene-YOR210W	690.142645764068	2.36979727659162	0.404229160449962	5.86250945862914	4.5592363082432e-09	2.56951179221799e-08
gene-YDR251W	gene-YDR251W	438.249684625795	-2.53419107955791	0.432376271617224	-5.86107806073452	4.5987171607322e-09	2.58926808376163e-08
gene-YOR328W	gene-YOR328W	422.086255411415	-3.62313591539204	0.618497405712612	-5.85796461218391	4.68574462692301e-09	2.63573135264419e-08
gene-YBR141C	gene-YBR141C	214.106293919124	2.75920644266606	0.471196236652506	5.85574804728523	4.74867676188006e-09	2.66856475091243e-08
gene-YPL038W	gene-YPL038W	147.491385293139	2.84977886089074	0.486829236449248	5.85375455606564	4.80597736078045e-09	2.6981734703038e-08
gene-YBR191W	gene-YBR191W	5190.64651071491	2.92452356199815	0.49978758336112	5.85153304996183	4.87062470148686e-09	2.73184606938621e-08
gene-YNL210W	gene-YNL210W	78.4838039549474	3.20784183231007	0.548326194613193	5.85024363932309	4.90853469735452e-09	2.74997768222244e-08
gene-YNL029C	gene-YNL029C	178.548249944044	2.69578144850434	0.460808338360695	5.85011429718146	4.91235329559392e-09	2.74997768222244e-08
gene-YPR148C	gene-YPR148C	1657.86262625738	-2.41263716465754	0.41298427860969	-5.84195885804583	5.15905493606973e-09	2.88532231128183e-08
gene-YHR070W	gene-YHR070W	307.224915723233	2.73917197109192	0.469105048403206	5.83914409025405	5.24696764891759e-09	2.93168679524048e-08
gene-YGL234W	gene-YGL234W	1504.95873332392	2.72000388134069	0.465916070280159	5.8379696577221	5.28407771589626e-09	2.94960445019019e-08
gene-YLR065C	gene-YLR065C	236.928043403054	2.7429365472006	0.470140502368996	5.83429109676615	5.40197406789199e-09	3.01254035244691e-08
gene-YLR096W	gene-YLR096W	343.292605810706	2.68166087850511	0.459685179564921	5.83369009425804	5.4214776018154e-09	3.02053752101144e-08
gene-YGL101W	gene-YGL101W	275.770374205047	2.72023888260786	0.467018893940128	5.82468700496858	5.7219734876292e-09	3.1849233970153e-08
gene-YKL143W	gene-YKL143W	846.690152474792	2.36900025615809	0.406773875509941	5.82387512764496	5.74985445796528e-09	3.19740005504723e-08
gene-YML013W	gene-YML013W	286.538444596236	-2.7527971555716	0.472707171776781	-5.82347237344541	5.76373458212923e-09	3.20207476784957e-08
